Year,Season,Cruise,Region,Field_ID,TOW_ID,DATE_Deploy,TIME_Deploy,Decimal Latitude at deployment (WGS84),Decimal Longitude at deployment (WGS84),FLOW_METER_READING_deploy,DATE_Retrieve,TIME_Retrieve,decLat_Retrieve,decLong_Retrieve,FLOW_METER_READING_retrieve,Tow_length (m),vol_filtered_m3,WIND_SPEED,WIND_Direction,SEA_STATE,Ship Speed,SUM_micro_km2,SUM_Macro_km2,fibres_LTE5mm_ km2,beads_LTE5mm_ km2,polystyrene_LTE5mm_ km2,fragments_LTE5mm_ km2,film_LTE5mm_ km2,nurdles_LTE5mm_ km2,paint_flakes_LTE5mm_ km2,fibres_GT5mm_ km2,beads_GT5mm_ km2,polystyrene_GT5mm_ km2,fragments_GT5mm_ km2,film_GT5mm_ km2,nurdles_GT5mm_ km2,paint_flakes_GT5mm_ km2,SUM_micro_m3,SUM_Macro_m3,fibres_LTE5mm_m3,beads_LTE5mm_m3,polystyrene_LTE5mm_m3,fragments_LTE5mm_m3,film_LTE5mm_m3,nurdles_LTE5mm_m3,paint_flakes_LTE5mm_m3,fibres_GT5mm_m3,beads_GT5mm_m3,polystyrene_GT5mm_m3,fragments_GT5mm_m3,film_GT5mm_m3,nurdles_GT5mm_m3,paint_flakes_GT5mm_m3,SUM_LTE5mm_count,SUM_GT5mm_count,fibres_LTE5mm_count,beads_LTE5mm_count,polystyrene_LTE5mm_count,fragments_LTE5mm_count,film_LTE5mm_count,nurdles_LTE5mm_count,paint_flakes_LTE5mm_count,fibres_GT5mm_count,beads_GT5mm_count,polystyrene_GT5mm_count,fragments_GT5mm_count,film_GT5mm_count,nurdles_GT5mm_count,paint_flakes_GT5mm_count
2024,2023-2024,0124S,Outer Hebrides,MINCHES 2,0124S_23,10/01/2024,06:48,58.412333,-5.916667,32056,10/01/2024,07:21,58.374333,-5.978333,52395,6102,161,15.2,90,3,5.2,2942,840,840,0,420,1681,0,0,0,420,0,0,0,420,0,0,0.0436,0.0125,0.0125,0,0.0062,0.0249,0,0,0,0.0062,0,0,0,0.0062,0,0,2,0,1,4,0,0,0,1,0,0,0,1,0,0,0,0
2024,2023-2024,0124S,Outer Hebrides,OH1,0124S_24,10/01/2024,10:36,58.551667,-6.244333,52395,10/01/2024,11:09,58.537667,-6.319667,64181,3536,93,11,81,3,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,Outer Hebrides,OH2,0124S_25,10/01/2024,12:38,58.443667,-6.696333,64181,10/01/2024,13:10,58.408167,-6.767667,82986,5642,149,14.2,98.7,3,5.8,1818,0,0,0,455,1364,0,0,0,0,0,0,0,0,0,0,0.0269,0,0,0,0.0067,0.0202,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,Outer Hebrides,OH3,0124S_26,10/01/2024,15:11,58.168833,-7.183333,82986,10/01/2024,15:44,58.124167,-7.234167,3898,6273,165,8,100,3,5.4,817,1226,409,0,0,0,0,409,0,817,0,0,409,0,0,0,0.0121,0.0182,0.0061,0,0,0,0,0.0061,0,0.0121,0,0,0.0061,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0
2024,2023-2024,0124S,Outer Hebrides,OH4,0124S_27,10/01/2024,18:42,57.723167,-7.705833,3898,10/01/2024,19:15,57.702833,-7.783,24586,6206,163,13.6,60.3,3,5.4,413,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0.0061,0,0,0,0,0,0,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,Outer Hebrides,OH5,0124S_28,10/01/2024,21:48,57.3275,-7.701333,24586,10/01/2024,22:20,57.284667,-7.694667,41107,4956,130,14.8,62.9,3,5.3,517,0,0,0,0,0,0,0,517,0,0,0,0,0,0,0,0.0077,0,0,0,0,0,0,0,0.0077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,Outer Hebrides,OH6,0124S_29,11/01/2024,01:49,56.918833,-7.679833,41107,11/01/2024,02:23,56.858333,-7.693333,65971,7459,196,7.7,45,2,6.7,7906,3094,0,688,0,6531,344,344,0,0,0,0,2750,0,0,344,0.1171,0.0458,0,0.0102,0,0.0968,0.0051,0.0051,0,0,0,0,0.0407,0,0,0.0051,0,2,0,19,1,1,0,0,0,0,8,0,0,1,0,0
2024,2023-2024,0124S,Argyll,SOH3,0124S_30,11/01/2024,07:20,56.601,-7.063167,65971,11/01/2024,07:55,56.613333,-6.974167,85708,5921,156,7,105,2,4.2,1732,0,0,0,0,1732,0,0,0,0,0,0,0,0,0,0,0.0257,0,0,0,0,0.0257,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,Argyll,SOH2,0124S_31,11/01/2024,10:56,56.705667,-6.413167,85708,11/01/2024,11:27,56.668333,-6.4305,97383,3503,92,6.1,108.2,2,4.7,732,0,0,0,0,732,0,0,0,0,0,0,0,0,0,0,0.0108,0,0,0,0,0.0108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,Argyll,SOH4,0124S_32,11/01/2024,12:17,56.572833,-6.513,97383,11/01/2024,12:49,56.540167,-6.573333,15882,5549,146,5.7,82,2,4.8,2310,0,462,0,0,1386,0,0,462,0,0,0,0,0,0,0,0.0342,0,0.0068,0,0,0.0205,0,0,0.0068,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,Argyll,SOH5,0124S_33,11/01/2024,13:14,56.504667,-6.637167,15882,11/01/2024,13:47,56.469667,-6.702167,38670,6836,180,4.7,100.3,2,4.8,11627,3001,750,2250,0,5626,1875,0,1125,2625,0,0,0,375,0,0,0.1723,0.0445,0.0111,0.0333,0,0.0833,0.0278,0,0.0167,0.0389,0,0,0,0.0056,0,0,2,6,0,15,5,0,3,7,0,0,0,1,0,0,0,0
2024,2023-2024,0124S,Argyll,SOH6,0124S_34,11/01/2024,14:44,56.409333,-6.819333,38670,11/01/2024,15:19,56.3605,-6.781833,62623,7186,189,4.4,320.8,2,3.9,47458,14987,3568,3568,0,26405,6780,0,7136,9277,0,0,357,5352,0,0,0.7031,0.222,0.0529,0.0529,0,0.3912,0.1004,0,0.1057,0.1374,0,0,0.0053,0.0793,0,0,10,10,0,74,19,0,20,26,0,0,1,15,0,0,0,0
2024,2023-2024,0124S,Argyll,SOH7,0124S_35,11/01/2024,15:57,56.297333,-6.727667,62623,11/01/2024,16:29,56.257167,-6.6895,82053,5829,153,4.5,340,2,4.8,106453,52786,4839,7918,0,73461,11877,440,7918,34751,0,0,5279,11877,0,880,1.5771,0.782,0.0717,0.1173,0,1.0883,0.176,0.0065,0.1173,0.5148,0,0,0.0782,0.176,0,0.013,11,18,0,167,27,1,18,79,0,0,12,27,0,2,0,0
2024,2023-2024,0124S,Argyll,SOH9,0124S_36,11/01/2024,18:52,56.066667,-6.648167,82053,11/01/2024,19:26,56.019667,-6.651833,99279,5168,136,1.2,355,2,4.9,13893,7939,1489,3473,0,6946,1985,0,0,3473,0,0,992,3473,0,0,0.2058,0.1176,0.0221,0.0515,0,0.1029,0.0294,0,0,0.0515,0,0,0.0147,0.0515,0,0,3,7,0,14,4,0,0,7,0,0,2,7,0,0,0,0
2024,2023-2024,0124S,Argyll,SOH8,0124S_37,11/01/2024,21:25,56.152333,-6.152167,99279,11/01/2024,22:00,56.163167,-6.072333,16911,5289,139,9,82,2,4.7,8726,5332,1454,0,0,6787,0,485,0,3878,0,0,1454,0,0,0,0.1293,0.079,0.0215,0,0,0.1005,0,0.0072,0,0.0575,0,0,0.0215,0,0,0,3,0,0,14,0,1,0,8,0,0,3,0,0,0,0,0
2024,2023-2024,0124S,Argyll,SOH1,0124S_38,12/01/2024,15:36,56.780833,-6.852,16924,12/01/2024,16:08,56.819667,-6.8725,32383,4638,122,24.4,264.5,3,4.5,2212,0,553,0,0,1659,0,0,0,0,0,0,0,0,0,0,0.0328,0,0.0082,0,0,0.0246,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,West highlands,Minches9,0124S_39,12/01/2024,19:47,57.014,-6.551,32392,12/01/2024,20:21,57.028833,-6.471333,49750,5207,137,16.2,260.2,2,4.3,1970,0,0,0,0,492,1477,0,0,0,0,0,0,0,0,0,0.0292,0,0,0,0,0.0073,0.0219,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,West highlands,Minches8,0124S_40,12/01/2024,21:10,57.122,-6.366833,49750,12/01/2024,21:44,57.1485,-6.4325,67444,5308,140,25,269,3,5.1,483,0,0,0,0,0,0,0,483,0,0,0,0,0,0,0,0.0072,0,0,0,0,0,0,0,0.0072,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,West highlands,Minches6,0124S_41,13/01/2024,03:40,57.507,-6.766833,67444,13/01/2024,04:14,57.558833,-6.739167,90680,6971,184,18.3,350.4,3,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,West highlands,Minches5,0124S_42,13/01/2024,04:55,57.641,-6.681333,90680,13/01/2024,05:24,57.656833,-6.616167,4966,4286,113,18.2,336.4,3,5.3,0,598,0,0,0,0,0,0,0,598,0,0,0,0,0,0,0,0.0089,0,0,0,0,0,0,0,0.0089,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,West highlands,Minches4,0124s_43,13/01/2024,08:02,57.721833,-5.9305,4966,13/01/2024,08:34,57.696667,-5.8675,21700,5020,132,15.6,305,3,4.3,5618,3575,0,0,511,3065,1022,0,1022,1022,0,0,2043,511,0,0,0.0832,0.053,0,0,0.0076,0.0454,0.0151,0,0.0151,0.0151,0,0,0.0303,0.0076,0,0,0,0,1,6,2,0,2,2,0,0,4,1,0,0,0,0
2024,2023-2024,0124S,West highlands,Minches3,0124s_44,13/01/2024,16:04,58.035,-5.739,21709,13/01/2024,16:33,58.003,-5.682833,37793,4825,127,14,310,3,4.9,3188,0,1594,0,0,1594,0,0,0,0,0,0,0,0,0,0,0.0472,0,0.0236,0,0,0.0236,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,Moray Firth,MF9,0124S_45,14/01/2024,14:47,58.270833,-3.255333,37706,14/01/2024,15:21,58.240167,-3.3255,59159,6436,169,15.4,347,3,6,2390,1195,398,0,0,1195,0,0,797,1195,0,0,0,0,0,0,0.0354,0.0177,0.0059,0,0,0.0177,0,0,0.0118,0.0177,0,0,0,0,0,0,1,0,0,3,0,0,2,3,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,Moray Firth,MF8,0124S_46,14/01/2024,16:33,58.116667,-3.562,59159,14/01/2024,17:07,58.075333,-3.606,80150,6297,166,23.4,354,3,5.3,1629,0,0,0,407,814,0,0,407,0,0,0,0,0,0,0,0.0241,0,0,0,0.006,0.0121,0,0,0.006,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,Moray Firth,MF7,0124S_47,14/01/2024,18:51,57.923833,-3.737833,80150,14/01/2024,19:26,57.9455,-3.668667,94819,4401,116,20,312,3,4.5,1748,583,583,0,0,583,0,0,583,0,583,0,0,0,0,0,0.0259,0.0086,0.0086,0,0,0.0086,0,0,0.0086,0,0.0086,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2024,2023-2024,0124S,Moray Firth,MF6,0124S_48,14/01/2024,22:47,57.699167,-3.786167,94819,14/01/2024,23:18,57.7185,-3.7185,11676,5057,133,17,311,3,4.8,5071,0,0,0,0,0,0,0,5071,0,0,0,0,0,0,0,0.0751,0,0,0,0,0,0,0,0.0751,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,Moray Firth,NEC1,0124S_49,15/01/2024,21:42,56.8825,-2.117667,11723,15/01/2024,22:16,56.926833,-2.112333,22238,3155,83,19,293,3,4.9,1626,0,0,0,0,813,0,0,813,0,0,0,0,0,0,0,0.0241,0,0,0,0,0.012,0,0,0.012,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,Forth & Tay,FoTa5,0124S_50,15/01/2024,23:48,56.702167,-2.190167,22238,16/01/2024,00:22,56.701,-2.273333,41627,5817,153,17.1,268.1,3,5.1,0,441,0,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0.0065,0,0,0,0,0,0,0,0.0065,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,North East,NEC2,0124S_51,16/01/2024,03:24,57.064167,-1.899167,41627,16/01/2024,04:01,57.118,-1.8685,71860,9070,239,25.4,275.8,4,5.4,283,1131,0,0,283,0,0,0,0,848,0,283,0,0,0,0,0.0042,0.0168,0,0,0.0042,0,0,0,0,0.0126,0,0.0042,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0
2024,2024-2025,1024SJM,Solway,Solway5,1024SJM_01,01/11/2024,14:02,54.80683517,-5.188166618,29,01/11/2024,14:36,54.76683426,-5.154166698,22750,6816.3,179,11,183,3,5,5266,3386,0,0,0,3386,1129,0,752,0,0,376,1505,1505,0,0,0.078,0.0502,0,0,0,0.0502,0.0167,0,0.0111,0,0,0.0056,0.0223,0.0223,0,0,14,9,0,0,0,9,3,0,2,0,0,1,4,4,0,0
2024,2024-2025,1024SJM,Solway,Solway6,1024SJM_02,01/11/2024,16:04,54.63616562,-5.01483345,22750,01/11/2024,16:36,54.60233307,-4.971000195,37440,4407,116,8,171,3,5,11636,2909,0,1164,0,3491,5818,582,582,1164,0,0,1164,582,0,0,0.1724,0.0431,0,0.0172,0,0.0517,0.0862,0.0086,0.0086,0.0172,0,0,0.0172,0.0086,0,0,20,5,0,2,0,6,10,1,1,2,0,0,2,1,0,0
2024,2024-2025,1024SJM,Solway,Solway3,1024SJM_04,02/11/2024,17:31,54.69350052,-4.185166836,39611,02/11/2024,17:59,54.70666504,-4.12349987,56365,5026.2,132,11,244,2,5,10713,1530,0,510,0,3571,0,0,6632,0,0,0,1020,510,0,0,0.1587,0.0227,0,0.0076,0,0.0529,0,0,0.0983,0,0,0,0.0151,0.0076,0,0,21,3,0,1,0,7,0,0,13,0,0,0,2,1,0,0
2024,2024-2025,1024SJM,Solway,Solway2,1024SJM_05,02/11/2024,18:58,54.75183487,-3.903333426,56365,02/11/2024,19:31,54.76333237,-3.824500084,71532,4550.1,120,7,193,2,5,10707,6762,0,1691,0,7889,564,564,0,0,0,0,5072,1691,0,0,0.1586,0.1002,0,0.025,0,0.1169,0.0083,0.0083,0,0,0,0,0.0751,0.025,0,0,19,12,0,3,0,14,1,1,0,0,0,0,9,3,0,0
2024,2024-2025,1024SJM,Solway,Solway1,1024SJM_06,03/11/2024,07:08,54.80799866,-3.773333311,71532,03/11/2024,07:41,54.77299881,-3.824500084,88592,5118,135,2,93,2,5.1,9519,5511,0,501,0,6012,2004,0,1002,501,0,0,501,4008,0,501,0.141,0.0816,0,0.0074,0,0.0891,0.0297,0,0.0148,0.0074,0,0,0.0074,0.0594,0,0.0074,19,11,0,1,0,12,4,0,2,1,0,0,1,8,0,1
2024,2024-2025,1024SJM,Clyde,Clyde4,1024SJM_07,04/11/2024,10:58,55.48533249,-4.915999889,88807,04/11/2024,11:30,55.44566727,-4.952166557,5406,4979.4,131,9,96,3,5,4634,5664,0,0,0,1545,3090,0,0,1545,0,0,1030,3090,0,0,0.0687,0.0839,0,0,0,0.0229,0.0458,0,0,0.0229,0,0,0.0153,0.0458,0,0,9,11,0,0,0,3,6,0,0,3,0,0,2,6,0,0
2024,2024-2025,1024SJM,Clyde,Clyde5,1024SJM_08,04/11/2024,12:11,55.4070015,-5.001666546,5406,04/11/2024,12:41,55.3718338,-5.040833473,22955,5264.7,139,9,92,3,5,7306,3896,0,974,0,3896,1461,0,974,2922,0,0,0,974,0,0,0.1082,0.0577,0,0.0144,0,0.0577,0.0216,0,0.0144,0.0433,0,0,0,0.0144,0,0,15,8,0,2,0,8,3,0,2,6,0,0,0,2,0,0
2024,2024-2025,1024SJM,Clyde,Clyde3 ,1024SJM_09,04/11/2024,14:41,55.60800171,-4.982666492,22955,04/11/2024,15:12,55.64699936,-5.017666817,39484,4958.7,131,7,282,2,5.2,4654,3620,517,0,517,2068,1034,0,517,1034,0,1034,1034,517,0,0,0.0689,0.0536,0.0077,0,0.0077,0.0306,0.0153,0,0.0077,0.0153,0,0.0153,0.0153,0.0077,0,0,9,7,1,0,1,4,2,0,1,2,0,2,2,1,0,0
2024,2024-2025,1024SJM,Clyde,Clyde2,1024SJM_10,05/11/2024,15:51,55.75500107,-4.88983345,39485,05/11/2024,16:22,55.79800034,-4.884333134,56514,5108.7,134,7,304,2,5,2008,1506,0,502,0,502,0,0,1004,0,0,0,0,1004,0,502,0.0297,0.0223,0,0.0074,0,0.0074,0,0,0.0149,0,0,0,0,0.0149,0,0.0074,4,3,0,1,0,1,0,0,2,0,0,0,0,2,0,1
2024,2024-2025,1024SJM,Clyde,LL1,1024SJM_11,06/11/2024,07:15,56.20033264,-4.750999928,56514,06/11/2024,07:32,56.18266678,-4.778333187,64950,2530.8,67,3,77,1,5.3,42553,24316,0,14184,1013,15197,12158,0,0,12158,0,0,1013,10132,0,1013,0.6304,0.3602,0,0.2101,0.015,0.2251,0.1801,0,0,0.1801,0,0,0.015,0.1501,0,0.015,42,24,0,14,1,15,12,0,0,12,0,0,1,10,0,1
2024,2024-2025,1024SJM,Clyde,LL2,1024SJM_12,06/11/2024,07:39,56.18216705,-4.77733326,64950,06/11/2024,07:56,56.16199875,-4.799499989,71860,2073,55,2,97,1,5.1,80399,35870,1237,27212,1237,42055,6185,1237,1237,13606,0,0,2474,19790,0,0,1.1911,0.5314,0.0183,0.4031,0.0183,0.623,0.0916,0.0183,0.0183,0.2016,0,0,0.0366,0.2932,0,0,65,29,1,22,1,34,5,1,1,11,0,0,2,16,0,0
2024,2024-2025,1024SJM,Clyde,LL3,1024SJM_13,06/11/2024,08:05,56.14566803,-4.81400013,71860,06/11/2024,08:23,56.12250137,-4.829833508,80716,2656.8,70,3,76,1,5.1,3860,13512,965,965,0,965,965,0,0,9651,0,0,0,3860,0,0,0.0572,0.2002,0.0143,0.0143,0,0.0143,0.0143,0,0,0.143,0,0,0,0.0572,0,0,4,14,1,1,0,1,1,0,0,10,0,0,0,4,0,0
2024,2024-2025,1024SJM,Clyde,LL4,1024SJM_14,06/11/2024,08:43,56.08599854,-4.868166447,80716,06/11/2024,09:00,56.06433487,-4.88866663,89615,2669.7,70,4,67,1,5.2,15367,11525,960,4802,0,5763,3842,0,0,6723,0,0,960,3842,0,0,0.2277,0.1707,0.0142,0.0711,0,0.0854,0.0569,0,0,0.0996,0,0,0.0142,0.0569,0,0,16,12,1,5,0,6,4,0,0,7,0,0,1,4,0,0
2024,2024-2025,1024SJM,Clyde,LL5,1024SJM_15,06/11/2024,09:07,56.05716705,-4.892000198,89615,06/11/2024,09:22,56.03466797,-4.892333508,97862,2474.1,65,6,102,1,4.9,22800,19691,0,2073,0,13473,5182,0,2073,10364,0,0,1036,8291,0,0,0.3378,0.2917,0,0.0307,0,0.1996,0.0768,0,0.0307,0.1535,0,0,0.0154,0.1228,0,0,22,19,0,2,0,13,5,0,2,10,0,0,1,8,0,0
2024,2024-2025,1024SJM,Clyde,LL6,1024SJM_16,06/11/2024,09:43,55.99233246,-4.88166666,97862,06/11/2024,10:00,55.9659996,-4.881999969,6780,2675.1,70,6,90,1,5.2,31631,18212,1917,11502,959,13419,1917,0,1917,6710,0,0,959,10544,0,0,0.4686,0.2698,0.0284,0.1704,0.0142,0.1988,0.0284,0,0.0284,0.0994,0,0,0.0142,0.1562,0,0,33,19,2,12,1,14,2,0,2,7,0,0,1,11,0,0
2024,2024-2025,1024SJM,Clyde,LL7,1024SJM_17,06/11/2024,10:14,55.98433304,-4.853333473,6780,06/11/2024,10:32,55.97000122,-4.816666603,15910,2739,72,6,178,1,5.3,37446,19659,1872,11234,936,14042,5617,936,2808,2808,0,936,3745,12170,0,0,0.5548,0.2912,0.0277,0.1664,0.0139,0.208,0.0832,0.0139,0.0416,0.0416,0,0.0139,0.0555,0.1803,0,0,40,21,2,12,1,15,6,1,3,3,0,1,4,13,0,0
2024,2024-2025,1024SJM,Clyde,Clyde1,1024SJM_18,07/11/2024,09:20,55.87866592,-4.930666447,16248,07/11/2024,09:52,55.92116547,-4.916833401,31474,4567.8,120,7,305,2,4.8,5052,2807,561,561,0,2245,1684,0,0,2245,0,0,0,561,0,0,0.0748,0.0416,0.0083,0.0083,0,0.0333,0.0249,0,0,0.0333,0,0,0,0.0083,0,0,9,5,1,1,0,4,3,0,0,4,0,0,0,1,0,0
2024,2024-2025,1024SJM,Argyll,SOH8,1024SJM_19,10/11/2024,08:44,56.1558342,-6.074500084,31506,10/11/2024,09:18,56.159832,-6.153833389,48172,4999.8,132,10,145,3,5.2,1026,0,0,0,0,0,0,0,1026,0,0,0,0,0,0,0,0.0152,0,0,0,0,0,0,0,0.0152,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2024,2024-2025,1024SJM,Argyll,SOH4,1024SJM_20,11/11/2024,07:30,56.57500076,-6.513333321,48227,11/11/2024,08:03,56.5423317,-6.568999767,63640,4623.9,122,5,164,2,5,10536,8873,1109,1109,0,6654,0,0,1664,7763,0,0,555,555,0,0,0.1561,0.1314,0.0164,0.0164,0,0.0986,0,0,0.0246,0.115,0,0,0.0082,0.0082,0,0,19,16,2,2,0,12,0,0,3,14,0,0,1,1,0,0
2024,2024-2025,1024SJM,Argyll,SOH5,1024SJM_21,11/11/2024,08:26,56.51183319,-6.627500057,63640,11/11/2024,08:58,56.48016739,-6.68200016,77756,4234.8,111,3,170,2,5,4238,3027,1211,605,0,1211,605,0,605,3027,0,0,0,0,0,0,0.0628,0.0449,0.0179,0.009,0,0.0179,0.009,0,0.009,0.0449,0,0,0,0,0,0,7,5,2,1,0,2,1,0,1,5,0,0,0,0,0,0
2024,2024-2025,1024SJM,Argyll,SOH6,1024SJM_22,11/11/2024,09:47,56.41616821,-6.820499897,77756,11/11/2024,10:20,56.37549973,-6.803500175,94026,4881,128,6,148,2,4.9,1576,0,0,525,0,1051,0,0,0,0,0,0,0,0,0,0,0.0233,0,0,0.0078,0,0.0156,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
2024,2024-2025,1024SJM,Argyll,SOH7,1024SJM_23,11/11/2024,11:05,56.30199814,-6.755833149,94026,11/11/2024,11:38,56.29399872,-6.676333427,12023,5398.8,142,8,178,3,4.9,950,0,0,0,0,475,0,0,475,0,0,0,0,0,0,0,0.0141,0,0,0,0,0.007,0,0,0.007,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2024,2024-2025,1024SJM,Argyll,SOH2,1024SJM_24,13/11/2024,07:41,56.68066788,-6.422999859,12029,13/11/2024,08:14,56.72650146,-6.414833546,30158,5438.7,143,7,273,3,4.9,1886,471,0,471,471,471,471,0,0,471,0,0,0,0,0,0,0.0279,0.007,0,0.007,0.007,0.007,0.007,0,0,0.007,0,0,0,0,0,0,4,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0
2024,2024-2025,1024SJM,Argyll,SOH1,1024SJM_25,13/11/2024,10:08,56.79050064,-6.852333546,30158,13/11/2024,10:40,56.74750137,-6.881000042,47391,5169.9,136,11,182,3,5.1,1488,0,0,0,0,1488,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2024,2024-2025,1024SJM,Argyll,SOH3,1024SJM_26,13/11/2024,13:18,56.60649872,-7.091333389,47391,13/11/2024,13:50,56.57633209,-7.031833172,63717,4897.8,129,12,173,3,5.3,3665,0,524,0,0,2618,524,0,0,0,0,0,0,0,0,0,0.0543,0,0.0078,0,0,0.0388,0.0078,0,0,0,0,0,0,0,0,0,7,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0
2024,2024-2025,1024SJM,Argyll,SOH9,1024SJM_27,13/11/2024,18:17,56.10766602,-6.683499813,63717,13/11/2024,18:50,56.07516479,-6.623833179,79483,4729.8,125,10,140,3,5,1626,0,0,0,0,1626,0,0,0,0,0,0,0,0,0,0,0.0241,0,0,0,0,0.0241,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2025,2024-2025,0125S,Forth & Tay,FoTa1,0125S_01,04/01/2025,17:01,55.99116516,-2.317666769,63670,04/01/2025,17:34,55.99833298,-2.397000074,80696,5107.8,134,10,285,3,4.7,502,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0.0074,0,0,0,0,0.0074,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,2024-2025,0125S,Forth & Tay,FoTa2,0125S_02,04/01/2025,19:29,55.91783524,-2.019000053,80696,04/01/2025,20:00,55.88433456,-2.064833403,95966,4581,121,9,226,3,5.1,3918,0,0,0,0,3918,0,0,0,0,0,0,0,0,0,0,0.058,0,0,0,0,0.058,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2025,2024-2025,0125S,Forth & Tay,FoTa3,0125S_03,05/01/2025,00:16,56.20633316,-2.433500051,95966,05/01/2025,00:48,56.16083145,-2.437166691,14051,5425.2,143,4,182,2,5.3,28830,3308,0,13706,1891,8035,3308,1891,0,945,0,0,945,945,473,0,0.4271,0.049,0,0.2031,0.028,0.119,0.049,0.028,0,0.014,0,0,0.014,0.014,0.007,0,61,7,0,29,4,17,7,4,0,2,0,0,2,2,1,0
2025,2024-2025,0125S,Forth & Tay,FoTa4,0125S_04,05/01/2025,14:15,56.50350189,-2.554833412,14051,05/01/2025,14:47,56.55383301,-2.495333433,31620,5270.7,139,18,19,3,5.2,3405,0,0,486,486,1459,0,486,486,0,0,0,0,0,0,0,0.0505,0,0,0.0072,0.0072,0.0216,0,0.0072,0.0072,0,0,0,0,0,0,0,7,0,0,1,1,3,0,1,1,0,0,0,0,0,0,0
2025,2024-2025,0125S,Forth & Tay,FoTa5,0125S_05,05/01/2025,18:01,56.68883514,-2.232333422,31620,05/01/2025,18:34,56.72949982,-2.199666739,49474,5356.2,141,24,21,4,5.2,479,479,0,0,0,0,0,0,479,0,0,0,479,0,0,0,0.0071,0.0071,0,0,0,0,0,0,0.0071,0,0,0,0.0071,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
